MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
-0.8722638821913669,1.536718472655663,0.45178130138211986,-0.1974527372576225,0.06421620553200859,0.7504734146094341,0.3145590868892389,-0.02617119612951069,-1.8606643982534794,-0.22563881935513436,-0.8732293459801895,-0.03627668530923239,-0.031729384817702315,-0.4115497786008546,-0.5432708643279784,-1.51794671753826,-0.5170226533860243,1.0506337978673665,0.9268040467091907,-0.4913473753930402,-0.12575378815254104,0.742837861948935,0.7513687764671602,-0.5742137196941524,0.6632241875404374,0.36408271445710977,0.8353128181734486,-0.339714059630743,0.23285743515302476,0.5917027524857037,1.1656636960300282,-0.9726849003236115,0.2727533879666249,-0.28855396047015597,1.2532269779590317,0.14490489264868375,-0.12300388963968865,-0.8843546521856797,0.26372220303061,0.3014955368008619,-0.1076772702096007,-0.7948908644380686,-0.12020053800860224,-0.7506725485363182,-0.8196835076441118,-0.24097846650905155,0.789470016700575,-0.7613597983235932,-1.062100607369617,-0.21138115318786665,0.7953562059494692,-0.9338098218879015,0.25588992741294475,-0.9509006699369583,-0.76847301528552,1.0208068983185814,-0.31836549784523155,0.31161787088170956,-0.15425346199886034,0.1120719860656804,0.06887594700898315,0.28964551787360326,0.30122740247609103,0.26170790244203274,-0.3592018228542565,-0.11629943710230335,-0.27011580124313367,-0.06866821893757226,-0.08765777630136361,-1.2286897493255282,1.6446461865129718,0.31375958494899847,0.20843088057325398,140000
-0.8722638821913669,-0.04551634404198746,0.22475647169177443,-0.03925635526622423,0.06421620553200859,0.7504734146094341,0.3145590868892389,-0.02617119612951069,0.6044626629534898,-0.22563881935513436,-0.2080853026093395,-0.03627668530923239,-0.031729384817702315,-0.4115497786008546,-0.5432708643279784,-0.07181150866004808,0.3816119584515899,0.18978942464443502,-0.3809929006446223,-0.4913473753930402,-0.12575378815254104,-0.19534836507999662,-0.09595234632536338,-0.5742137196941524,0.6632241875404374,0.36408271445710977,-0.5489740314669997,0.7723543866941107,0.23285743515302476,0.5917027524857037,-1.501842567612356,0.43271453649087,-1.8398192721462234,1.4409356110244047,-0.6591133540777152,0.3158624712748551,-0.12300388963968865,1.4151249420994356,0.26372220303061,0.3014955368008619,0.30102684648230726,-0.7948908644380686,-0.12020053800860224,-0.44999529209770317,-0.8196835076441118,3.9474567847197015,0.789470016700575,-0.7613597983235932,0.1637230185273326,-0.21138115318786665,0.7953562059494692,-0.3185741089112156,0.25588992741294475,2.1514791694104365,1.3006290636759539,0.06225722268219232,0.8016673379476316,0.31161787088170956,9.290254403783643e-05,0.1120719860656804,0.06887594700898315,0.28964551787360326,1.146935234183361,0.5484742641793525,-0.3592018228542565,-0.11629943710230335,-0.27011580124313367,-0.06866821893757226,-0.08765777630136361,-1.5985633645864088,0.1387299542715878,0.31375958494899847,0.20843088057325398,171500
-0.16305359743209702,-0.04551634404198746,-0.9103676767599526,-0.3523429250718731,0.06421620553200859,0.7504734146094341,0.3145590868892389,-0.02617119612951069,-1.8606643982534794,-0.22563881935513436,0.7896307624469355,-2.3390575788518237,-0.031729384817702315,-0.4115497786008546,-1.5896764869122113,-0.07181150866004808,0.3816119584515899,-1.5650087207715406,-1.6887898479984353,-0.4913473753930402,-0.12575378815254104,-0.5080771074229739,-0.6608330948537124,-0.5742137196941524,0.6632241875404374,-2.368877507174664,-1.933260881107448,-1.4517825059555967,0.23285743515302476,0.5917027524857037,0.09866119057307453,0.38009427676614677,0.2727533879666249,-0.28855396047015597,-1.2837357583879427,-1.0039300357191878,-0.12300388963968865,0.265385144956878,0.26372220303061,0.3014955368008619,-0.7698814086471224,0.2245158074240838,-0.12020053800860224,-0.3910016531762027,-0.8196835076441118,-0.24097846650905155,0.789470016700575,-0.7613597983235932,-1.062100607369617,-0.21138115318786665,0.7953562059494692,-0.3185741089112156,-3.8271624662799475,-0.9509006699369583,-0.76847301528552,-2.2716028571281464,0.8016673379476316,-1.026505927610337,-0.3506942895989125,0.1120719860656804,0.06887594700898315,0.28964551787360326,-0.7519181992725847,-0.7042419476205181,1.7023452189910944,-0.11629943710230335,-0.27011580124313367,-0.06866821893757226,-0.08765777630136361,-0.4889425188037668,-1.3671862779697963,-4.840546958235672,0.20843088057325398,112000
1.4917704003395325,1.536718472655663,6.452433742945953e-16,-0.6090238184613362,0.06421620553200859,0.7504734146094341,0.3145590868892389,-0.02617119612951069,0.6044626629534898,-0.22563881935513436,-1.2058013676656145,-0.03627668530923239,-0.031729384817702315,2.926576203383855,-0.5432708643279784,-0.07181150866004808,-0.5170226533860243,1.0837431968374793,0.9268040467091907,-0.4913473753930402,-0.12575378815254104,0.742837861948935,0.7513687764671602,0.561085652639219,-0.7777093151515847,0.36408271445710977,0.8353128181734486,-0.339714059630743,0.23285743515302476,-1.981939805495808,-0.43484006215540233,0.47875726375000277,0.2727533879666249,-0.28855396047015597,-0.8627945728745285,-0.47738069355058005,-0.12300388963968865,-0.8843546521856797,0.26372220303061,0.3014955368008619,-0.8138559022152391,-0.7948908644380686,-0.12020053800860224,-1.270197175167596,1.1074306971230434,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,-2.287924233266567,-0.21138115318786665,-0.4092289192437102,-2.1642812478412736,0.25588992741294475,0.600289249736739,-0.76847301528552,1.0624829711723374,-0.31836549784523155,0.31161787088170956,-0.24779671323698044,0.1120719860656804,0.06887594700898315,0.28964551787360326,0.4368597905800871,-0.7042419476205181,-0.3592018228542565,-0.11629943710230335,-0.27011580124313367,-0.06866821893757226,-0.08765777630136361,-1.9684369798472896,0.1387299542715878,0.31375958494899847,0.20843088057325398,149000
-0.16305359743209702,1.536718472655663,-0.9103676767599526,-0.7029998832541998,0.06421620553200859,0.7504734146094341,0.3145590868892389,-0.02617119612951069,0.6044626629534898,-0.22563881935513436,0.7896307624469355,-0.03627668530923239,-0.031729384817702315,-0.4115497786008546,-1.5896764869122113,-0.794879113099154,1.280246570289204,-0.8034925444589475,-1.6887898479984353,-0.4913473753930402,-0.12575378815254104,-3.0099070461667914,-2.9203560889671083,-0.5742137196941524,0.6632241875404374,0.36408271445710977,-0.5489740314669997,0.7723543866941107,0.23285743515302476,0.5917027524857037,0.09866119057307453,-0.28862152390221024,0.2727533879666249,-0.28855396047015597,-0.3603808998423891,-0.7691482944059126,-0.12300388963968865,1.4151249420994356,0.26372220303061,0.3014955368008619,-1.144957971434,0.497121187090592,-0.12020053800860224,-0.44048018904584824,-0.8196835076441118,-0.24097846650905155,-1.0256893917763372,1.2271648985501924,-1.062100607369617,-0.21138115318786665,0.7953562059494692,-0.9338098218879015,0.25588992741294475,-0.9509006699369583,1.3006290636759539,-1.2713771086380012,0.8016673379476316,-1.026505927610337,-1.0896859743800613,0.1120719860656804,0.06887594700898315,0.28964551787360326,-0.7519181992725847,-0.1759881233675606,-0.3592018228542565,-0.11629943710230335,-0.27011580124313367,-0.06866821893757226,-0.08765777630136361,-0.8588161340646475,0.8916880703922798,0.31375958494899847,0.20843088057325398,110000
-0.8722638821913669,-0.04551634404198746,1.3144756542054323,0.13366761896883175,0.06421620553200859,0.7504734146094341,0.3145590868892389,-0.02617119612951069,-1.8606643982534794,-0.22563881935513436,-0.706943335137477,-0.03627668530923239,-0.031729384817702315,-0.4115497786008546,-0.5432708643279784,0.6512560957790579,-0.5170226533860243,0.6202116112559007,0.24868711104425062,-0.4913473753930402,-0.12575378815254104,-1.1335345921089282,-1.2257138433820614,-0.5742137196941524,0.6632241875404374,0.36408271445710977,0.8353128181734486,-0.339714059630743,0.23285743515302476,0.5917027524857037,1.1656636960300282,-0.9726849003236115,0.2727533879666249,-0.28855396047015597,1.9389537479083032,0.8355735102984161,-0.12300388963968865,-0.8843546521856797,0.26372220303061,0.3014955368008619,0.722664637753073,-0.7948908644380686,-0.12020053800860224,-0.13980293260723323,-0.8196835076441118,-0.24097846650905155,0.789470016700575,-0.7613597983235932,0.1637230185273326,-0.21138115318786665,0.7953562059494692,-0.9338098218879015,0.25588992741294475,-0.9509006699369583,-0.76847301528552,0.47901795121975277,-0.31836549784523155,0.31161787088170956,0.12637629171549997,0.1120719860656804,0.06887594700898315,0.28964551787360326,-0.7519181992725847,-0.19108108977478794,-0.3592018228542565,17.211335458445376,-0.27011580124313367,-0.06866821893757226,-0.08765777630136361,-0.4889425188037668,0.8916880703922798,0.31375958494899847,0.20843088057325398,180500
-0.8722638821913669,-0.04551634404198746,-1.3644173361406433,0.31620961262831726,0.06421620553200859,-1.3784602356427167,0.3145590868892389,-0.02617119612951069,-1.2443826329517371,-0.22563881935513436,1.1222027841323605,3.4178946550046545,-0.031729384817702315,-0.4115497786008546,-0.5432708643279784,-0.794879113099154,-0.5170226533860243,-0.3068515599072562,-1.1075467602856295,-0.4913473753930402,-0.12575378815254104,-1.1335345921089282,-1.2257138433820614,-0.5742137196941524,0.6632241875404374,-2.368877507174664,-0.5489740314669997,0.7723543866941107,0.23285743515302476,0.5917027524857037,1.1656636960300282,-0.9726849003236115,0.2727533879666249,-0.28855396047015597,1.2962263463716923,0.18821414590064717,-0.12300388963968865,1.4151249420994356,0.26372220303061,0.3014955368008619,1.3796953063590516,-0.7948908644380686,-0.12020053800860224,0.343564302426996,-0.8196835076441118,-0.24097846650905155,-1.0256893917763372,1.2271648985501924,0.1637230185273326,-0.21138115318786665,0.7953562059494692,0.9118973170421564,-2.8063993678567245,0.600289249736739,-0.76847301528552,-0.6879120886854165,-0.31836549784523155,-1.026505927610337,-0.5798752551323068,0.1120719860656804,0.06887594700898315,0.28964551787360326,-0.7519181992725847,-0.2514529554036974,-0.3592018228542565,-0.11629943710230335,-0.27011580124313367,-0.06866821893757226,-0.08765777630136361,-1.2286897493255282,-0.6142281618491042,0.31375958494899847,0.20843088057325398,143900
-0.8722638821913669,-0.04551634404198746,6.452433742945953e-16,0.19798812386970427,0.06421620553200859,-1.3784602356427167,0.3145590868892389,-0.02617119612951069,0.6044626629534898,-0.22563881935513436,-0.04179929176662698,-0.03627668530923239,-0.031729384817702315,-0.4115497786008546,-0.5432708643279784,-1.51794671753826,-0.5170226533860243,-0.3730703578474817,-1.2044206082377638,-0.4913473753930402,-0.12575378815254104,1.0555666042919123,1.0338091507313347,-0.5742137196941524,0.6632241875404374,0.36408271445710977,0.8353128181734486,0.7723543866941107,0.23285743515302476,0.5917027524857037,-1.501842567612356,-0.054022865962819425,-0.7835329420897993,1.6083055695561363,-0.43506401340122064,0.09703677063335578,-0.12300388963968865,1.4151249420994356,0.26372220303061,0.3014955368008619,-0.16199870344080367,-0.7948908644380686,-0.12020053800860224,-0.7906359813541087,1.1074306971230434,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,0.1637230185273326,-0.21138115318786665,0.7953562059494692,-0.3185741089112156,0.25588992741294475,0.600289249736739,-0.76847301528552,-0.7712642343929286,-0.31836549784523155,-1.026505927610337,-0.752930269922829,0.1120719860656804,0.06887594700898315,0.28964551787360326,2.0804051993696873,-0.7042419476205181,-0.3592018228542565,-0.11629943710230335,-0.27011580124313367,-0.06866821893757226,-0.08765777630136361,-0.8588161340646475,0.1387299542715878,0.31375958494899847,0.20843088057325398,141000
0.0733498308209929,-0.04551634404198746,6.452433742945953e-16,0.38543931494374234,0.06421620553200859,-1.3784602356427167,-1.0985371188285733,-0.02617119612951069,0.6044626629534898,3.3945004801887793,1.288488794975073,-0.03627668530923239,-0.031729384817702315,-0.4115497786008546,1.0263375695483707,0.6512560957790579,-0.5170226533860243,0.5539928133156753,0.20025018706818348,-0.4913473753930402,-0.12575378815254104,-0.19534836507999662,-0.09595234632536338,0.1346561322993673,-0.7777093151515847,0.36408271445710977,-0.5489740314669997,-0.339714059630743,0.23285743515302476,-1.124058952835304,-0.43484006215540233,1.3623391249609795,0.2727533879666249,-0.28855396047015597,-1.0755282902845336,0.22696453038924602,-0.12300388963968865,-0.8843546521856797,0.26372220303061,0.3014955368008619,0.04494008982092188,1.2255960672078154,-0.12020053800860224,1.040069845822775,1.1074306971230434,-0.24097846650905155,0.789470016700575,1.2271648985501924,0.1637230185273326,-0.21138115318786665,0.7953562059494692,0.2966616040654704,0.25588992741294475,0.600289249736739,-0.76847301528552,0.3956658055122407,-1.4383983336380946,0.31161787088170956,-0.08877318613217626,0.1120719860656804,0.06887594700898315,0.28964551787360326,-0.2732156530231867,0.12587120477698652,-0.3592018228542565,-0.11629943710230335,2.4918486696971627,-0.06866821893757226,-0.08765777630136361,-0.8588161340646475,-0.6142281618491042,0.31375958494899847,0.20843088057325398,277000
-0.8722638821913669,-0.04551634404198746,0.22475647169177443,-0.22710829714961356,0.06421620553200859,0.7504734146094341,0.3145590868892389,-0.02617119612951069,0.6044626629534898,-0.22563881935513436,-0.04179929176662698,-0.03627668530923239,-0.031729384817702315,-0.4115497786008546,-0.5432708643279784,-0.07181150866004808,1.280246570289204,-0.24063276196703073,-1.0106729123334952,1.9038685447199433,-0.12575378815254104,-1.1335345921089282,-1.2257138433820614,0.8656781671676844,0.6632241875404374,0.36408271445710977,-0.5489740314669997,-0.339714059630743,0.23285743515302476,0.5917027524857037,0.6321624433015514,0.7528211164829359,0.2727533879666249,-0.28855396047015597,-0.5934827391320754,0.0788012955798975,-0.12300388963968865,-0.8843546521856797,0.26372220303061,0.3014955368008619,-0.18269258276697622,-0.7948908644380686,-0.12020053800860224,-0.8058601462370766,1.1074306971230434,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,0.1637230185273326,-0.21138115318786665,0.7953562059494692,-0.3185741089112156,0.25588992741294475,-0.9509006699369583,-0.76847301528552,-0.6045599429779044,-0.31836549784523155,0.31161787088170956,0.145084941963124,0.1120719860656804,-3.459505899767008,0.28964551787360326,-0.7519181992725847,-0.7042419476205181,-0.3592018228542565,-0.11629943710230335,-0.27011580124313367,-0.06866821893757226,-0.08765777630136361,0.2508047117179945,0.1387299542715878,0.31375958494899847,0.20843088057325398,145000
